Dia,Inflacion,Tasa_interes,Precio_Dolar
120,0.02375966516343387,5.111942012139566,4606.165232711672
121,0.023955159735215236,4.604762772277344,4619.019700872169
122,0.015453062726026305,5.235734178567998,4620.084786037545
123,0.027013971554680497,5.9410122482375165,4592.92918293002
124,0.012990744686038596,5.672710023077489,4508.7208030699085
125,0.02293428546900135,5.796593313319699,4653.292500575658
126,0.030952278129049896,4.744392161784408,4531.429264357031
127,0.015047318374346558,4.5051975898707095,4608.089261038113
128,0.01716851135198614,4.937106539950176,4556.348844369927
129,0.020498256825438207,5.027862456144347,4595.614109473995
130,0.017482621729419005,5.547095759235474,4614.463687268703
131,0.012246682844669336,4.15376768514259,4631.979520490022
132,0.020342814874030137,5.7647751597303065,4627.516849089267
133,0.014688481431369475,4.920996050710506,4699.413299232101
134,0.022367962153175908,4.78655946502629,4649.284712856071
135,0.015402878828830985,4.493947812369917,4620.933265877535
136,0.0277496720250877,4.1725716640671155,4692.0285761787645
137,0.016083733538318816,5.411585291980957,4693.574418234086
138,0.018389692418971624,5.036658983594202,4581.930957891002
139,0.02406758608684835,4.355019550129473,4686.133325208568
140,0.013845678417830225,4.352460613968192,4694.303166659429
141,0.021137299673020648,4.832107650354936,4646.028208263055
142,0.02653571377141214,5.834510762644697,4725.747375793417
143,0.011962583827193863,4.870204324318197,4661.1876941706305
144,0.020923169292661522,4.248428523440947,4687.9791712977
145,0.021299413971242118,4.877128467957028,4671.835006900485
146,0.02390911435888655,4.863638215126165,4686.924393099589
147,0.01381524644560959,3.6515566785292144,4646.43372815907
148,0.01339771693457862,4.972852566741094,4620.9484735897895
149,0.02260970782808449,4.884532734895661,4780.401867377908
150,0.02148492336616593,5.348103182406709,4658.46788543325
151,0.021252464251729383,5.924478047472673,4650.436094902803
152,0.02173224104748488,5.563282514773879,4601.0441173815725
153,0.016599876392107547,4.865555654722585,4687.71633134672
154,0.021161268485805018,4.446737045629165,4663.610393570494
155,0.021465362366493407,6.286679901624931,4798.527031463867
156,0.016428242909868163,5.029609217007244,4783.480410879033
157,0.029328872555723785,5.006964645956473,4706.388610792694
158,0.022369164604558938,4.987937456444999,4857.2162486236775
159,0.014043482513986757,5.099042380383928,4795.9065470485375
160,0.023282768043169148,4.927819794038029,4739.1367864928225
161,0.015126591648863392,4.713168996559882,4635.9233426204955
162,0.02393542301871226,4.726570529379804,4882.068507939481
163,0.025792977895037022,4.983623364892001,4700.843738591908
164,0.015896588408241447,4.728287614433118,4693.626504189472
165,0.02481688064622161,4.643577108661418,4834.656126643112
166,0.022063904634682493,5.0532151138459485,4905.868250105441
167,0.02411030079997245,4.872511391289573,4860.310587172625
168,0.02948396491326974,5.751996494291344,4816.572284042359
169,0.01877305941998565,3.674515095803494,4841.747178009226
170,0.016231319178212553,5.545753425961231,4840.4595075150455
171,0.015552427851872384,5.623042596248815,4839.826489097225
172,0.01592094857517281,3.9633048837959253,4837.610712075544
173,0.01961449145292948,4.8286562029598254,4825.846391458582
174,0.02170575987408322,4.814279567002104,4823.06869990982
175,0.021383453996650096,4.29624415264109,4798.616019829586
176,0.02413591624518012,4.611091656204563,4824.682512843652
177,0.020065009459389535,4.444712077267086,4759.918040409438
178,0.027267670385786584,5.876135221711811,4831.775200520302
179,0.01867671583381022,5.46783919657373,4794.627395843479
180,0.0336008458329481,5.63577754749708,4795.1829278308305
181,0.023128336738825032,5.360836032021617,4865.0120145852225
182,0.015714212217918588,4.435474114391385,4938.388215616899
183,0.01464553750969444,4.737739866860113,4916.467539133454
184,0.022412362076215928,5.244687280613959,4793.510569427945
185,0.018882686073370746,4.388936095554027,4835.405769430617
186,0.023570002470460462,5.356499215086194,4928.187567742641
187,0.022366188122867725,4.879837300920933,4841.550494938449
188,0.019635855436715637,4.812589596225202,4884.5696176252395
189,0.015766031409657974,5.355479984101746,4922.101011392142
190,0.012425763876570677,5.22213165574302,4851.846613474702
191,0.017767425239664895,4.81951691709046,4915.627091184326
192,0.02428199397161736,5.579664901682124,4842.358475031592
193,0.02107046872065102,4.459468336200051,4894.551028184569
194,0.01377130610644006,5.307967803472132,4935.663679893694
195,0.02086590462925591,5.296550628984192,4846.557987959425
196,0.021926586898644185,4.845226780343005,4957.9567864743185
197,0.015580712818994334,5.163066511121059,4935.503587506254
198,0.02076862552972764,4.374443211807349,4978.033790708729
199,0.02029104359223,5.462013509603451,4955.633780325644
200,0.014285148510846885,4.907548931778505,5021.988561883077
201,0.021788936801741418,4.73863848974048,4968.232627595338
202,0.022803922631841174,5.524504612918444,4937.845461340921
203,0.025415256215876387,4.647828154728621,4979.719644847502
204,0.025269010260174515,4.29576935181822,5009.261009985673
205,0.013111653160214544,4.221685413238048,4987.848480015947
206,0.015310874800424385,5.3030049756728195,4982.061709763551
207,0.0225751763360433,4.359785323751859,4960.817597639353
208,0.022568929754561044,5.877397090992182,4952.594769163444
209,0.02257523843153024,3.959035296058139,4939.7944311357405
210,0.03926365745327361,5.848228184145019,5086.849286808551
211,0.022854452553465836,5.105508733601309,4946.322641405115
212,0.025677828200902995,4.951643444064803,4980.973871309737
213,0.02477000881746601,4.727540456595525,4986.7582339190785
214,0.02325695625652899,5.199568057176036,5067.401929526767
215,0.018423653776798273,4.981182648787576,5014.125420352882
216,0.02379484610246634,5.551650941008261,5091.629563444097
217,0.016135873927312142,5.05711382433102,5003.981505329958
218,0.018815906966299957,5.075150880730939,5056.961380697141
219,0.017573182260854484,4.818193893893072,5008.565344850252
220,0.020409370696931613,4.971527188139467,5161.62405864666
221,0.031573292833367544,5.1539008844460295,5000.395728770738
222,0.01066367403704126,4.1449158036716875,5086.174612282043
223,0.02343130095187257,4.3259072889471435,5108.116031347508
224,0.011936420644051742,5.371632047011357,5089.360918531272
225,0.017640340671052832,5.085432719063971,5068.409357999684
226,0.02544475298483683,4.908008331823661,5079.517832292059
227,0.020321400095477313,5.009216966532697,5091.162683952724
228,0.014611276110353469,5.173790852680836,5083.834246613838
229,0.016423481453700157,4.7301201598453195,5149.177450532032
230,0.02339798874467338,4.610847637298844,5219.097271455514
231,0.016348166841414317,5.097922627548841,5079.415817842402
232,0.021082292947909875,4.510813611192484,5050.618173498703
233,0.02022785919951907,5.204126377857236,5112.590205643769
234,0.016741998261970915,4.14870819788108,5260.846784556299
235,0.03071972044662663,5.514577818662822,5085.81443750421
236,0.023169595111590058,5.236298741206522,5214.226771882456
237,0.009874287066711965,5.128014867156938,5219.579749445595
238,0.02093227157384714,5.491345491972757,5111.593587309641
239,0.01669106767615806,5.832737222231288,5168.459995272182
240,0.02426216667398112,5.507185032509065,5231.200414166132
241,0.016037396307836498,4.079562884334178,5148.455463368852
242,0.019426317792665505,4.360211516632149,5160.104130387093
243,0.022524936394902287,4.68759071115216,5143.545034470027
244,0.02432877597085061,5.013045525105417,5123.997463408474
245,0.01399851796472112,5.258829510234562,5142.747531237297
246,0.01832749382079526,4.637128093423267,5126.0972044918135
247,0.01762527344419522,5.093383382238539,5189.295394279416
248,0.01673335383713144,4.622308533823339,5158.62492387626
249,0.028827271201405484,4.694241098504026,5215.512338844778
250,0.022024908554804778,4.296669451575889,5133.643504885021
251,0.013695580228324775,4.538383376944548,5228.899293886942
252,0.02458930973527388,4.324157697191833,5263.352733055583
253,0.030610780985063167,4.512063373511333,5126.314740333326
254,0.025162326302755736,5.52682089830392,5238.467084769891
255,0.012403150170229933,4.525300555584028,5293.611074101871
256,0.017578829635668744,6.316191032418695,5159.871804668386
257,0.026334555745933113,5.246658950440445,5321.428940986668
258,0.016461652671906097,5.092418061847437,5263.3191003842085
259,0.022219097140731142,4.570821109909393,5218.485015541132
260,0.023873170267146686,5.350154939704495,5248.484630773499
261,0.015365347642109586,4.712181086881113,5288.867604285697
262,0.019702373219691,5.061004907322681,5267.130695141333
263,0.003793663299654637,6.280042269134397,5279.896109590905
264,0.01487806179332855,4.951970050137675,5227.42223220332
265,0.0187371592430342,5.574636663142838,5281.469106418982
266,0.013761084090175752,4.648411787437056,5215.582374098415
267,0.028162056519658175,4.982505754751519,5285.246050688982
268,0.012849293110196837,5.885400317817755,5238.520473370622
269,0.01779977756651508,4.686516471106116,5264.918293672754
270,0.020653702886430456,5.906224278998464,5356.873156547824
271,0.027206366445330577,5.353875967727737,5361.468019641502
272,0.012820689244102804,4.718766612052866,5345.833377773651
273,0.025815818760774798,5.316203869527761,5262.385486823248
274,0.020051165305097936,5.486277224813365,5303.327038328146
275,0.015092456744760245,5.310904981108598,5385.564326536825
276,0.022310517371316355,4.214887640054772,5349.39907275571
277,0.020995298477867352,4.636431412087566,5458.801222573783
278,0.016998915614206026,4.876240682224248,5364.303268270318
279,0.020349010424950097,4.9627832854499765,5359.044425054993
280,0.0180734320156912,5.310336048775339,5335.05550270526
281,0.02056758672625624,5.088850500466627,5364.9020575796985
282,0.023310653372605232,4.33232782064495,5363.715360649044
283,0.02793008408072676,5.190098925502982,5404.0904613955445
284,0.013810922505865755,5.305292872641911,5417.544371614484
285,0.030665166873281333,5.27989522396552,5339.034608109603
286,0.01023956100238749,5.540390362777311,5310.082360894816
287,0.019241074524822085,5.416961077274452,5292.868335477055
288,0.022941586032422884,5.2295900396142185,5417.691983155969
289,0.021404959338675165,4.964917144270676,5344.4634901163345
290,0.016886502400897032,4.1695195332420045,5304.037575500136
291,0.018959388748213624,5.214809109566293,5426.072716880528
292,0.017534995326705837,5.103843843581555,5537.118536501164
293,0.017053176215278944,5.135789418597687,5416.7491954800835
294,0.024248010485105123,4.361625712089845,5473.157883698704
295,0.021785077429825238,4.459471729795869,5438.853766115385
296,0.01653545202369673,5.526576426666452,5423.096843478517
297,0.024497999377166256,4.980222423071672,5486.051199794105
298,0.021536497604383045,5.340750348686313,5426.386068824581
299,0.024064310594194803,5.01415918806523,5463.040885941781
300,0.02314814420961806,5.014878069747873,5470.565738454246
301,0.015855024945389637,5.469141902987999,5420.075063277045
302,0.01719909479901515,4.741977635891313,5515.622160077716
303,0.02373646802561631,5.048060388470492,5460.518701885649
304,0.023051851327167326,4.768862355647479,5439.134488734317
305,0.01989549203017926,4.782751886283842,5507.977071721717
306,0.02058663691654391,4.84541393826568,5440.739788911101
307,0.026388324478942127,5.111066885816856,5490.576053906077
308,0.01704214305582085,4.760625689168261,5495.346221887271
309,0.02273548690585019,5.627878062786761,5547.563095044881
310,0.01898903673783053,4.552696348890248,5532.005755502661
311,0.018911593983863897,4.9065641779193205,5508.465329080322
312,0.02549388425993595,4.7801344708629125,5558.185747103373
313,0.02412708174494015,5.723488942176866,5582.100904378085
314,0.024067548180003194,5.098277388255787,5551.721251071036
315,0.026527394035771645,5.515922269734317,5525.6638871019795
316,0.020105019208163797,4.257219813481514,5475.856994089309
317,0.02340976485647482,5.133525132934629,5485.0910184881795
318,0.01844866621703272,5.444815397811719,5523.980344047556
319,0.02162083176244221,5.041141994637712,5518.437136298147
320,0.019349284728161577,5.532740187532676,5539.193889921034
321,0.02048497982496359,4.741355774949814,5564.51593446035
322,0.022975785127184567,5.70467372009279,5584.033057542345
323,0.015908896583832637,6.149449061809625,5553.162349795715
324,0.030461936378427302,4.81858071978017,5602.231662269194
325,0.01496991309250149,4.777248739299614,5583.4452159660095
326,0.013929056936061338,5.726692238558851,5476.74556068393
327,0.02579055436750034,5.789786072865356,5535.293480453909
328,0.02395831346981468,4.738569986423366,5590.201585043648
329,0.023120599085260776,4.7899065914520715,5541.240316760475
330,0.0231417275463214,4.8591076955697465,5636.033705053377
331,0.019938766135765427,4.327774744482862,5692.247547399509
332,0.015513728142570841,4.540674026757901,5678.6340979458
333,0.02037902279096863,4.497929616623966,5613.424364845443
334,0.016614191442439443,4.616101217447936,5701.698132956506
335,0.024875598667088758,4.982657556306609,5637.581917030458
336,0.019264713092489307,5.11710736626826,5615.827570399913
337,0.015872514016037443,5.7752502464070385,5599.75186716209
338,0.018393070791735033,4.5008229796306045,5633.546900037634
339,0.022064657271378123,5.492161199238292,5625.082478534831
340,0.017181377235980125,4.893005577887245,5663.027030787097
341,0.015888898022167842,4.975268145173784,5666.4537972051885
342,0.02121843605745956,5.337409746083302,5661.02189075833
343,0.021224832855543614,4.438638989218851,5696.705485166238
344,0.017465284123144353,5.191204873092025,5731.113321833026
345,0.017644808471908385,5.083226104106528,5725.174407425383
346,0.02116024968678818,5.246225632004075,5607.5248951948215
347,0.012759578292513379,5.144584321953909,5558.410015693866
348,0.012962681128117225,6.227650069955447,5727.032031088032
349,0.01640777889373782,4.681130007874342,5633.126320779233
350,0.018932764241440764,4.734501522499091,5695.203267528663
351,0.021554537827990022,4.688429736787618,5653.920958894754
352,0.02737678108474776,4.722261440419873,5628.15371993375
353,0.024288298116010097,4.681306436346741,5750.117731669974
354,0.019200307350182865,5.594508265553776,5755.852736829632
355,0.019904918960486555,5.710252123994928,5693.052942515813
356,0.014987353176810957,4.714626853125262,5606.299087496865
357,0.01990743432003805,4.583822213447886,5715.831042316904
358,0.01855670680539931,5.235707778193202,5760.944463849275
359,0.021613592801690448,4.723888477859514,5678.138255343037
360,0.015863845282238387,5.316465908877755,5759.176105956628
361,0.02259673257120586,5.10146151042565,5757.739238951335
362,0.02766369456501289,4.242127942501384,5802.076034468044
363,0.019456199257715714,5.773752600665031,5767.132732265601
364,0.022008558610494708,5.897938836547761,5716.768876312544
365,0.023450719958555563,4.693605654757807,5842.582662527358
366,0.01799389764057082,4.806149220032008,5777.610808676446
367,0.021120462409052083,5.142932695362452,5786.429538552689
368,0.020062962003908974,5.167228394993512,5745.676910497186
369,0.02048838049274416,5.3292721363364155,5773.64084217561
370,0.016134951080722666,6.005102269383174,5748.935831820968
371,0.020122550871294713,4.911526386252976,5801.261943315559
372,0.022489991456227248,4.600851377730773,5904.0749085210555
373,0.02725571803897521,4.3103403859927365,5758.752682601299
374,0.024796354130426034,4.6345349800290405,5747.935851131958
375,0.030765912287557783,4.983436513563102,5904.8773336965605
376,0.016163262185559753,5.897278931758894,5813.79367926193
377,0.024361603183603392,4.741194350481914,5809.006740198905
378,0.02091671002869176,5.1118939758194495,5895.059636617348
379,0.030949014666088362,4.991788551963624,5820.991140426739
380,0.015958508573224242,5.594196636724042,5938.550221024751
381,0.01580139078909612,6.263466212936811,5879.421909595415
382,0.017003036772779888,4.734565613539839,5841.659380811872
383,0.009380521378450966,4.755280278740889,5977.1887121515565
384,0.017371224891596194,5.522080438534536,5837.9676944428065
385,0.01620433669223151,5.340945744813156,5911.93617849078
386,0.02075196893238104,5.923353662868017,5889.881486178121
387,0.0217087798788858,5.291964092662982,5951.509179519087
388,0.029380854196079432,4.82035395460647,5975.748191129494
389,0.024752119190930254,5.295327415346154,5898.597357138013
390,0.017115481721687986,5.554351790291454,5860.208684924114
391,0.01550792664325821,5.410241090598682,5926.99778156962
392,0.02245959585753253,5.2536370155536485,5878.069780528364
393,0.01339883396489679,5.533337344794577,6013.015755721365
394,0.02915729382927177,5.584647795222836,5926.811747367763
395,0.025897200603606434,5.691079495518764,5905.002567599928
396,0.017654121739476475,5.324354943794821,5939.521290203193
397,0.011434327354545613,4.916440959841573,5870.766141396009
398,0.026769361870827065,5.073356843216661,5896.039602016466
399,0.01942730077373691,5.603254483254179,6002.873610719426
400,0.026189081559867308,4.591532164506382,5926.47778071834
401,0.012027861706028166,5.184336654436451,5903.216656662744
402,0.017003124885231136,4.8033305938363196,5992.1999566650475
403,0.020026218498590917,5.014372411467408,6028.146727318194
404,0.02023490296882371,5.639225931303649,6003.602386813982
405,0.017749672642603784,5.095549534009952,6027.396823478713
406,0.023114249661737495,5.023218274078074,5946.550912763095
407,0.014661897853087028,4.32007192951004,5923.641126938425
408,0.019288102574893533,5.3731267830136105,6065.193035282617
409,0.020601478158559495,5.322742090570538,5979.7588827839
410,0.022572194170293745,6.08162736165273,5981.156514394778
411,0.02355807439044445,4.8461108825235,6077.660213145306
412,0.014376789540810654,5.10957516383197,6039.591106739876
413,0.012329429146321888,5.124691841855378,6039.013356014791
414,0.026388384109492548,5.788726639881737,6125.640527668134
415,0.02166157005989796,4.952352233806524,5997.632880154907
416,0.016257567317217232,5.13951076288517,6078.248412238654
417,0.027755759877612616,5.30394825485827,6040.362325671794
418,0.020578373171464295,5.093304561578179,6056.6122429616735
419,0.025896485920319134,4.776783192724736,6128.834886577443
420,0.020337592407050544,5.097044996449154,6078.4888563314
421,0.030303739624409937,5.536815874929886,6082.607393128064
422,0.028776704212216023,4.48674235029447,6124.513284204988
423,0.018755179257604632,5.066484837073438,6049.838551003642
424,0.02485785475477178,4.649939592530413,6036.5116916587
425,0.023226879747925738,5.597523314462421,6021.429683103909
426,0.026843157787661744,4.238406547608113,5994.66673661265
427,0.015175382697099478,4.720539076364206,6193.640042272794
428,0.023430257299992197,5.188605937532261,6037.639573798592
429,0.02529212243424794,5.7827620146171705,6081.168123161389
430,0.011206302567884428,4.967124869463506,6088.729346824495
431,0.014083707436671124,4.722400236653401,6125.963074011255
432,0.009803839111199497,5.940578534720295,6143.341843102002
433,0.018652965827777212,4.275993049791878,6168.9943370856245
434,0.023587711278979812,3.900597021689959,6106.557700110449
435,0.02751178526048014,5.2200072250266665,6119.946199112508
436,0.020370473902098875,4.748972887823695,6150.713363426598
437,0.028143077727856458,4.489383591434644,6133.300223322047
438,0.013099492708925544,5.354178223649677,6219.445395106288
439,0.011483087803224226,5.121900356885599,6170.626361573702
440,0.019722261505516907,4.7179606846316355,6193.508734757278
441,0.021920327244696537,4.359847800664553,6198.929650875664
442,0.019836526259529533,5.4362286641400726,6218.2787114847715
443,0.009662789499800617,5.32510058897933,6172.7326299453525
444,0.01955439980243606,4.9504120681103085,6109.565161881592
445,0.013477652497475734,5.923318498023833,6188.446743106889
446,0.023348362744150194,4.464957616836924,6157.452251690869
447,0.021832991230484242,4.23723741453763,6170.563390013233
448,0.015300601068363225,4.654045965059378,6225.837861500832
449,0.017430665413316532,4.977206991822251,6260.628216736122
450,0.014703932390555242,5.121669724661346,6202.7876680683
451,0.019686604513634142,4.879381971071835,6225.585151821957
452,0.024775711602506193,5.1760276982571485,6298.305612569691
453,0.015071369768322282,4.374230287904778,6236.309630049044
454,0.02252023257758922,5.721882302036629,6347.369379204171
455,0.017348711908137797,4.958924410803716,6257.155980555168
456,0.016035635838688278,5.558647915794063,6139.582510052006
457,0.01946484820022721,5.1713626731888525,6274.846423963384
458,0.01482378838790313,5.228376609576892,6259.73891082595
459,0.01723175347326409,5.284883640116102,6310.0851519976295
460,0.014010610537055757,5.223854280008657,6284.222646870823
461,0.029823625664581944,5.321361379933772,6250.82831213439
462,0.020176317759858644,5.6645762650662155,6196.174589086842
463,0.01650137246003707,5.098260584850735,6256.866505779199
464,0.021069899553671112,5.354501878794256,6228.142938412327
465,0.019438359751545852,4.955132152856387,6250.31017793151
466,0.018895152002333885,5.720058607724736,6306.00736454425
467,0.023070833500217127,4.661803848970365,6376.49135342791
468,0.023787538550236527,5.900470216455408,6305.486382036643
469,0.017347494261947365,4.979921024677829,6238.876135503852
470,0.0171209087967766,4.284612448940976,6332.808190680953
471,0.01862474151424178,5.064052207455394,6367.916000560577
472,0.008490394176322077,4.659474171262559,6284.61419190667
473,0.012424044689007239,5.420321774494362,6306.580732859212
474,0.026834371337222624,4.673688010348805,6329.364403900417
475,0.02822483856750642,4.77690828339261,6293.630969225463
476,0.01875481980221811,4.055229634527235,6375.612689307364
477,0.022882784815278834,4.7738468403754615,6335.790681128912
478,0.02155625077271768,3.788060336685522,6377.40726898304
479,0.03539440404227619,4.208048588257139,6315.623786035779
480,0.025597874557172884,5.3802073280721485,6329.4445866145425
481,0.019360412042596167,5.3929000793254165,6391.062149506653
482,0.015222297796997871,5.2127287808924825,6342.2755141458865
483,0.011967768398712138,4.516511928435394,6458.5766269570595
484,0.021017318179336116,4.97614432192901,6354.460211135847
485,0.016218246273578485,4.998198730454716,6389.495898237763
486,0.01288873145201163,4.420817655403729,6434.99911133002
487,0.016767135578787368,5.751699150883575,6309.918148960271
488,0.014592259981928025,5.438681145287836,6300.4911999444685
489,0.028435708175362825,4.889517913085168,6325.509146775716
490,0.024408198784747252,5.013442919497265,6467.876415733336
491,0.019960136793416912,5.104191403973776,6380.357206024323
492,0.027399720694450132,3.9791325657878547,6553.5985827644245
493,0.020386841538238092,4.876411308739701,6392.100875287381
494,0.015693578993358683,4.659007876001101,6435.776202198513
495,0.027615620386348287,4.499189995052542,6512.636721755139
496,0.022694550218423294,4.859449853557023,6536.2490559160715
497,0.014813769228367718,5.898843263424761,6532.049500043246
498,0.01904830660958196,5.320421430633505,6501.023758545239
499,0.015621908733076215,4.714410505108601,6502.183402986103
500,0.01308600134517832,5.2862913906780795,6479.380633822314
